재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[054410]	케이피티유	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromRenderingOfServices	         용역의 제공으로 인한 수익(매출액)		12,000,000			12,000,000	12,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[054410]	케이피티유	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2024-12-31	사업보고서	KRW	dart_RevenueFromRenderingOfServicesRental	            임대수익		12,000,000			12,000,000	12,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[054410]	케이피티유	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromSaleOfGoods	         재화의 판매로 인한 수익(매출액)		33,289,535,591			34,859,199,766	36,858,058,888
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[054410]	케이피티유	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2024-12-31	사업보고서	KRW	dart_RevenueFromSaleOfGoodsMerchandise	            상품매출액		18,779,968,250			16,947,161,223	24,479,906,932
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[054410]	케이피티유	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2024-12-31	사업보고서	KRW	dart_RevenueFromSaleOfGoodsProduct	            제품매출액		14,509,567,341			17,912,038,543	12,378,151,956
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		4,444,061,428			861,199,663	499,254,479
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		653,074,803			550,516,921	694,403,221
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		224,157,250			87,821,526	59,870,772
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		4,017,992,292			2,834,978,553	1,976,866,316
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		3,212,639,214			2,665,232,053	386,503,231
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		41,654,036,103			30,872,497,212	24,357,697,478
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		652			24	35
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		652			24	35
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		1,451,790,009			1,510,216,907	1,115,482,287
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		806,951,759			230,256,331	187,377,227
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		8,462,053,720			3,696,178,216	2,476,120,795
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		399,656,607			-96,090,307	13,069,601
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-615,844,910			2,525,207,264	193,890,964
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		0			0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-615,844,910			2,525,207,264	193,890,964
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정손익(세후기타포괄손익)		-615,844,910			-62,988,757	193,890,964
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	            자산재평가손익(세후기타포괄손익)		0			2,588,196,021	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		3,828,484,124			140,024,789	192,612,267
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		4,228,140,731			43,934,482	205,681,868
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[null]	케이피항공산업	기타법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		50,116,089,823			34,568,675,428	26,833,818,273
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		1,645,344,635			-1,988,336,704	877,411,623
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		230,212,751			278,913,590	477,570,620
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		446,648,156			184,808,270	276,964,143
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		4,597,999,584			4,773,447,450	3,139,489,701
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		10,771,305,213			-34,965,263,268	-16,368,056,749
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		17,741,103,060			15,424,240,307	21,379,123,793
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         계속영업기본주당이익(손실)		242			-687	-759
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단영업기본주당이익(손실)		-33			-724	-11
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	         계속영업희석주당이익(손실)		-146			-687	-774
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	         중단영업희석주당이익(손실)		-33			-724	-11
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		7,291,052,388			6,034,583,144	7,890,929,313
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		20,561,509,127			1,346,489,287	6,467,839,152
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		6,243,344,219			2,785,110,746	4,016,901,324
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		872,502,334			31,731,477	99,018,518
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		5,030,299,842			-119,131,514	237,369,099
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여채무의 재측정요소		-16,247,501			-119,131,514	30,315,855
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	            토지재평가이익		5,046,547,343				207,053,244
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	      종속기업투자손익		-7,190,709,526			-10,355,531,185	-15,913,927,881
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		5,741,005,371			-34,846,131,754	-16,605,425,848
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		7,508,656,443			-16,937,856,426	-16,258,999,942
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		6,636,154,109			-16,969,587,903	-16,358,018,460
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)		-895,148,738			-17,876,543,851	-247,407,388
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[258610]	케일럼	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		23,984,447,279			18,209,351,053	25,396,025,117
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업손익		-9,251,595,855			-699,760,546	4,443,412,966
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		2,299,902,359			971,038,714	1,517,572,573
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		3,702,468,408			1,065,862,716	1,968,267,901
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		6,130,804,445			4,839,729,486	3,437,870,978
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod	      지분법손익		-46,604,812			16,039,271	17,919,590
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		-10,660,903,845			-5,981,797,650	1,225,134,997
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		53,970,735,278			54,762,604,339	36,777,734,132
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당손익		-804			-418	61
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		4,310,638,526			8,395,291,222	7,614,825,696
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		4,627,215,348			3,879,525,491	4,342,378,194
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총손익		-3,120,791,410			4,139,968,940	7,881,283,944
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		0			0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-276,713,951			-687,486,642	486,945,271
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         후속적으로 당기손익으로 재분류되지 않는 항목		-276,713,951			-687,486,642	486,945,271
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여부채의 재측정요소		-276,713,951			-687,486,642	486,945,271
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순손익		-10,384,189,894			-5,294,311,008	738,189,726
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순손익		-10,384,189,894			-5,294,311,008	738,189,726
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[274090]	켄코아에어로스페이스	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		50,849,943,868			58,902,573,279	44,659,018,076
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluationOfPropertyPlandAndEquipment	         유형자산재평가잉여금		4,552,095,368				
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		15,566,112,057			-5,332,090,732	11,258,335,340
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		10,559,733,299			6,111,376,023	6,451,631,806
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		955,793,841			7,608,508,534	3,183,636,230
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		57,069,429,309			45,779,341,554	46,803,558,529
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		16,149,038,854			-17,153,974,733	5,670,397,780
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		264,746,699,229			237,709,333,518	319,465,443,918
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		864			-1,087	380
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		804			-1,087	317
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		20,954,758,962			15,792,200,282	18,246,783,213
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		7,242,395,394			6,993,155,390	9,664,942,082
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		72,635,541,366			40,447,250,822	58,061,893,869
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		1,642,505,510			-233,924,917	-461,247,341
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		3,048,845,397			-1,291,781,681	187,155,336
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ActuarialGainsLossesArisingFromExperienceAdjustmentsNetOfTaxDefinedBenefitPlans	         보험수리적손익		-1,493,450,648			-1,301,581,004	177,356,013
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax	         매도가능금융자산평가손익		-9,799,323			9,799,323	9,799,323
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		13,100,193,457			-15,862,193,052	5,483,242,444
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		11,457,687,947			-15,628,268,135	5,944,489,785
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[089010]	켐트로닉스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		337,382,240,595			278,156,584,340	377,527,337,787
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		3,787,073,763			3,433,724,667	4,442,342,875
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		462,617,528			161,464,639	391,322,686
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		16,404,471			22,011,294	59,543,660
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		6,948,848,006			4,106,783,662	4,334,610,284
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	entity01089350_udf_IS_2024812113056575OfStatementOfComprehensiveIncomeAbstract	      법인세비용 차감후 기타포괄손익		-169,796,328			-133,186,693	164,439,317
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	entity01089350_OtherComprehensiveIncomeGainsGossesOnRemeasurementsDfDefinedBenefitPlansOfOtherComprehensiveIncomeGainsGossesOnRemeasurementsDfDefinedBenefitPlansOfudf_IS_2024812113056575OfStatementOfComprehensiveIncomeAbstract	            순확정급여부채의 재측정요소		-169,796,328			-133,186,693	164,439,317
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      당기총포괄이익(손실)		4,973,779,297			2,670,245,607	3,975,608,336
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		39,572,873,882			39,923,590,134	48,248,331,431
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		194			106	144
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		133			106	144
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[220260]	켐트로스	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		1,715,952,829			4,284,374,866	2,833,816,829
